,ano,cnae_secao,Estado,ativo_problematico_deflacionado
536,2012,PJ - Indústrias extrativas,PARANÁ,9309512.944859259
537,2012,PJ - Informação e comunicação,PARANÁ,67389059.11224122
538,2012,PJ - Organismos internacionais e outras instituições extraterritoriais,PARANÁ,0.0
539,2012,PJ - Outras atividades de serviços,PARANÁ,34417504.19820541
540,2012,PJ - Saúde humana e serviços sociais,PARANÁ,22270461.07610116
541,2012,PJ - Serviços domésticos,PARANÁ,31440.47705158752
542,2012,"PJ - Transporte, armazenagem e correio",PARANÁ,883242359.4845542
543,2012,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",PARANÁ,16459771.83332776
544,2012,"PJ - Administração pública, defesa e seguridade social",RIO DE JANEIRO,214227.5701965491
545,2012,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",RIO DE JANEIRO,14972112.806879101
546,2012,PJ - Alojamento e alimentação,RIO DE JANEIRO,224652319.6998052
547,2012,"PJ - Artes, cultura, esporte e recreação",RIO DE JANEIRO,49793951.20394142
548,2012,PJ - Atividades administrativas e serviços complementares,RIO DE JANEIRO,477417559.95523643
549,2012,"PJ - Atividades financeiras, de seguros e serviços relacionados",RIO DE JANEIRO,73183368.97750054
550,2012,PJ - Atividades imobiliárias,RIO DE JANEIRO,80776148.83531903
551,2012,"PJ - Atividades profissionais, científicas e técnicas",RIO DE JANEIRO,287774115.2843493
552,2012,PJ - Comércio; reparação de veículos automotores e motocicletas,RIO DE JANEIRO,2278173493.373451
553,2012,PJ - Construção,RIO DE JANEIRO,1169590265.569513
554,2012,PJ - Educação,RIO DE JANEIRO,86448264.53859031
555,2012,PJ - Eletricidade e gás,RIO DE JANEIRO,63833.65663809997
556,2012,PJ - Indústrias de transformação,RIO DE JANEIRO,1569444141.4390614
557,2012,PJ - Indústrias extrativas,RIO DE JANEIRO,20757799.637632832
558,2012,PJ - Informação e comunicação,RIO DE JANEIRO,128510470.74962361
559,2012,PJ - Outras atividades de serviços,RIO DE JANEIRO,114279807.47805522
560,2012,PJ - Saúde humana e serviços sociais,RIO DE JANEIRO,97257580.36686489
561,2012,PJ - Serviços domésticos,RIO DE JANEIRO,55020.87288142714
562,2012,"PJ - Transporte, armazenagem e correio",RIO DE JANEIRO,887803602.3486481
563,2012,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",RIO DE JANEIRO,24259969.28701792
564,2012,"PJ - Administração pública, defesa e seguridade social",RIO GRANDE DO NORTE,0.0
565,2012,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",RIO GRANDE DO NORTE,15277562.310514819
566,2012,PJ - Alojamento e alimentação,RIO GRANDE DO NORTE,43810305.10035021
567,2012,"PJ - Artes, cultura, esporte e recreação",RIO GRANDE DO NORTE,4328525.450499893
568,2012,PJ - Atividades administrativas e serviços complementares,RIO GRANDE DO NORTE,43690331.514351286
569,2012,"PJ - Atividades financeiras, de seguros e serviços relacionados",RIO GRANDE DO NORTE,3128437.8240061346
570,2012,PJ - Atividades imobiliárias,RIO GRANDE DO NORTE,5116019.022480426
571,2012,"PJ - Atividades profissionais, científicas e técnicas",RIO GRANDE DO NORTE,7401099.980380554
572,2012,PJ - Comércio; reparação de veículos automotores e motocicletas,RIO GRANDE DO NORTE,328069164.48496425
573,2012,PJ - Construção,RIO GRANDE DO NORTE,82184861.7119998
574,2012,PJ - Educação,RIO GRANDE DO NORTE,3991190.9209456686
575,2012,PJ - Eletricidade e gás,RIO GRANDE DO NORTE,159195.4751761744
576,2012,PJ - Indústrias de transformação,RIO GRANDE DO NORTE,123887938.53505845
577,2012,PJ - Indústrias extrativas,RIO GRANDE DO NORTE,12654670.129422663
578,2012,PJ - Informação e comunicação,RIO GRANDE DO NORTE,4048393.3395973532
579,2012,PJ - Outras atividades de serviços,RIO GRANDE DO NORTE,9678067.88341825
580,2012,PJ - Saúde humana e serviços sociais,RIO GRANDE DO NORTE,3095430.432028275
581,2012,"PJ - Transporte, armazenagem e correio",RIO GRANDE DO NORTE,47928165.83858423
582,2012,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",RIO GRANDE DO NORTE,1375227.402563188
583,2012,"PJ - Administração pública, defesa e seguridade social",RONDÔNIA,0.0
584,2012,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",RONDÔNIA,87092411.3769217
585,2012,PJ - Alojamento e alimentação,RONDÔNIA,10075268.168546185
586,2012,"PJ - Artes, cultura, esporte e recreação",RONDÔNIA,410172.98264844745
587,2012,PJ - Atividades administrativas e serviços complementares,RONDÔNIA,23541229.005225502
588,2012,"PJ - Atividades financeiras, de seguros e serviços relacionados",RONDÔNIA,1251534.5524495775
589,2012,PJ - Atividades imobiliárias,RONDÔNIA,1022689.0430805028
590,2012,"PJ - Atividades profissionais, científicas e técnicas",RONDÔNIA,2192140.0971033834
591,2012,PJ - Comércio; reparação de veículos automotores e motocicletas,RONDÔNIA,136388732.74945414
592,2012,PJ - Construção,RONDÔNIA,31723317.78739994
593,2012,PJ - Educação,RONDÔNIA,2113714.8447884237
594,2012,PJ - Eletricidade e gás,RONDÔNIA,0.0
595,2012,PJ - Indústrias de transformação,RONDÔNIA,31359886.972587284
596,2012,PJ - Indústrias extrativas,RONDÔNIA,401241.58658927114
597,2012,PJ - Informação e comunicação,RONDÔNIA,1983399.2588851938
598,2012,PJ - Outras atividades de serviços,RONDÔNIA,2058084.9331119095
599,2012,PJ - Saúde humana e serviços sociais,RONDÔNIA,2437872.6240990325
600,2012,"PJ - Transporte, armazenagem e correio",RONDÔNIA,46022995.84401448
601,2012,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",RONDÔNIA,190986.10198350047
602,2012,"PJ - Administração pública, defesa e seguridade social",RORAIMA,0.0
603,2012,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",RORAIMA,103432.28633422746
604,2012,PJ - Alojamento e alimentação,RORAIMA,3669985.1918572276
605,2012,"PJ - Artes, cultura, esporte e recreação",RORAIMA,254491.08309445815
606,2012,PJ - Atividades administrativas e serviços complementares,RORAIMA,3829380.611312413
607,2012,"PJ - Atividades financeiras, de seguros e serviços relacionados",RORAIMA,48337.023985980086
608,2012,PJ - Atividades imobiliárias,RORAIMA,438422.60616517765
609,2012,"PJ - Atividades profissionais, científicas e técnicas",RORAIMA,1327556.3269311609
610,2012,PJ - Comércio; reparação de veículos automotores e motocicletas,RORAIMA,49019964.769583344
611,2012,PJ - Construção,RORAIMA,6234243.446841201
612,2012,PJ - Educação,RORAIMA,1708182.2736565182
613,2012,PJ - Indústrias de transformação,RORAIMA,6493587.990907035
614,2012,PJ - Indústrias extrativas,RORAIMA,1420411.195710647
615,2012,PJ - Informação e comunicação,RORAIMA,510773.5619352887
616,2012,PJ - Outras atividades de serviços,RORAIMA,3770253.0061934115
617,2012,PJ - Saúde humana e serviços sociais,RORAIMA,270855.41533411876
618,2012,"PJ - Transporte, armazenagem e correio",RORAIMA,8028642.541925123
619,2012,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",RORAIMA,0.0
620,2012,"PJ - Administração pública, defesa e seguridade social",RIO GRANDE DO SUL,251366.9156937536
621,2012,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",RIO GRANDE DO SUL,54764704.54505381
622,2012,PJ - Alojamento e alimentação,RIO GRANDE DO SUL,127226749.14355323
623,2012,"PJ - Artes, cultura, esporte e recreação",RIO GRANDE DO SUL,19252469.14702459
624,2012,PJ - Atividades administrativas e serviços complementares,RIO GRANDE DO SUL,301338663.44858825
625,2012,"PJ - Atividades financeiras, de seguros e serviços relacionados",RIO GRANDE DO SUL,47467821.86815773
626,2012,PJ - Atividades imobiliárias,RIO GRANDE DO SUL,23509673.64390401
627,2012,"PJ - Atividades profissionais, científicas e técnicas",RIO GRANDE DO SUL,71561476.58329803
628,2012,PJ - Comércio; reparação de veículos automotores e motocicletas,RIO GRANDE DO SUL,2259053118.597436
629,2012,PJ - Construção,RIO GRANDE DO SUL,302453422.5144832
630,2012,PJ - Educação,RIO GRANDE DO SUL,105815777.89952967
631,2012,PJ - Eletricidade e gás,RIO GRANDE DO SUL,713206.7972419668
632,2012,PJ - Indústrias de transformação,RIO GRANDE DO SUL,2904075253.9424744
633,2012,PJ - Indústrias extrativas,RIO GRANDE DO SUL,9720130.97090956
634,2012,PJ - Informação e comunicação,RIO GRANDE DO SUL,61444870.657848045
635,2012,PJ - Outras atividades de serviços,RIO GRANDE DO SUL,199333219.5467172
636,2012,PJ - Saúde humana e serviços sociais,RIO GRANDE DO SUL,36099634.82789182
637,2012,PJ - Serviços domésticos,RIO GRANDE DO SUL,6219.632754507555
638,2012,"PJ - Transporte, armazenagem e correio",RIO GRANDE DO SUL,621594474.8804976
639,2012,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",RIO GRANDE DO SUL,23283672.71851125
640,2012,"PJ - Administração pública, defesa e seguridade social",SANTA CATARINA,411166.00880128564
641,2012,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",SANTA CATARINA,185518022.47445077
642,2012,PJ - Alojamento e alimentação,SANTA CATARINA,80624673.79230672
643,2012,"PJ - Artes, cultura, esporte e recreação",SANTA CATARINA,7717290.0790795395
644,2012,PJ - Atividades administrativas e serviços complementares,SANTA CATARINA,108158758.36111586
645,2012,"PJ - Atividades financeiras, de seguros e serviços relacionados",SANTA CATARINA,15847384.580226135
646,2012,PJ - Atividades imobiliárias,SANTA CATARINA,16877911.54555911
647,2012,"PJ - Atividades profissionais, científicas e técnicas",SANTA CATARINA,65232642.08865871
648,2012,PJ - Comércio; reparação de veículos automotores e motocicletas,SANTA CATARINA,1082250774.2100577
649,2012,PJ - Construção,SANTA CATARINA,365285101.0614654
650,2012,PJ - Educação,SANTA CATARINA,28187061.27137311
651,2012,PJ - Eletricidade e gás,SANTA CATARINA,1650426058.5962384
652,2012,PJ - Indústrias de transformação,SANTA CATARINA,1892272606.1037722
653,2012,PJ - Indústrias extrativas,SANTA CATARINA,14171418.499710524
654,2012,PJ - Informação e comunicação,SANTA CATARINA,28425611.591401167
655,2012,PJ - Outras atividades de serviços,SANTA CATARINA,23795166.34233491
656,2012,PJ - Saúde humana e serviços sociais,SANTA CATARINA,19854632.765256938
657,2012,PJ - Serviços domésticos,SANTA CATARINA,0.0
658,2012,"PJ - Transporte, armazenagem e correio",SANTA CATARINA,504942763.26622075
659,2012,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",SANTA CATARINA,18388258.351297487
660,2012,"PJ - Administração pública, defesa e seguridade social",SERGIPE,138988.83472546295
661,2012,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",SERGIPE,25544226.45540413
662,2012,PJ - Alojamento e alimentação,SERGIPE,18460509.44905154
663,2012,"PJ - Artes, cultura, esporte e recreação",SERGIPE,3034551.7547808145
664,2012,PJ - Atividades administrativas e serviços complementares,SERGIPE,48669773.7772393
665,2012,"PJ - Atividades financeiras, de seguros e serviços relacionados",SERGIPE,3312655.074146804
666,2012,PJ - Atividades imobiliárias,SERGIPE,835241.6238775109
667,2012,"PJ - Atividades profissionais, científicas e técnicas",SERGIPE,4061947.895512012
668,2012,PJ - Comércio; reparação de veículos automotores e motocicletas,SERGIPE,134075675.87410414
669,2012,PJ - Construção,SERGIPE,132514415.53638029
670,2012,PJ - Educação,SERGIPE,915563.5888597803
671,2012,PJ - Eletricidade e gás,SERGIPE,0.0
672,2012,PJ - Indústrias de transformação,SERGIPE,144319729.40617445
673,2012,PJ - Indústrias extrativas,SERGIPE,804083.7735422315
674,2012,PJ - Informação e comunicação,SERGIPE,1513748.255073963
675,2012,PJ - Outras atividades de serviços,SERGIPE,2481906.7566627497
676,2012,PJ - Saúde humana e serviços sociais,SERGIPE,4565177.745441002
677,2012,"PJ - Transporte, armazenagem e correio",SERGIPE,66905185.683083355
678,2012,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",SERGIPE,148673.82594583003
679,2012,"PJ - Administração pública, defesa e seguridade social",SÃO PAULO,322697.4747043391
680,2012,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",SÃO PAULO,636425759.5060365
681,2012,PJ - Alojamento e alimentação,SÃO PAULO,807028227.4034432
682,2012,"PJ - Artes, cultura, esporte e recreação",SÃO PAULO,165734754.1058064
683,2012,PJ - Atividades administrativas e serviços complementares,SÃO PAULO,3083395928.700063
684,2012,"PJ - Atividades financeiras, de seguros e serviços relacionados",SÃO PAULO,1165125068.4657743
685,2012,PJ - Atividades imobiliárias,SÃO PAULO,207910954.4999399
686,2012,"PJ - Atividades profissionais, científicas e técnicas",SÃO PAULO,845842527.2768064
687,2012,PJ - Comércio; reparação de veículos automotores e motocicletas,SÃO PAULO,11219464102.188667
688,2012,PJ - Construção,SÃO PAULO,2047580854.270392
689,2012,PJ - Educação,SÃO PAULO,216352573.79033694
690,2012,PJ - Eletricidade e gás,SÃO PAULO,773195395.1798217
691,2012,PJ - Indústrias de transformação,SÃO PAULO,10392045015.125254
692,2012,PJ - Indústrias extrativas,SÃO PAULO,19444962.876803685
693,2012,PJ - Informação e comunicação,SÃO PAULO,687899063.2896576
694,2012,PJ - Organismos internacionais e outras instituições extraterritoriais,SÃO PAULO,5617.3082222150415
695,2012,PJ - Outras atividades de serviços,SÃO PAULO,531702472.1255943
696,2012,PJ - Saúde humana e serviços sociais,SÃO PAULO,224115009.62141496
697,2012,PJ - Serviços domésticos,SÃO PAULO,269167.75780100067
698,2012,"PJ - Transporte, armazenagem e correio",SÃO PAULO,2801997251.1138716
699,2012,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",SÃO PAULO,184909373.48701775
700,2012,"PJ - Administração pública, defesa e seguridade social",TOCANTINS,78979.39773207628
701,2012,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",TOCANTINS,1026572.530835319
702,2012,PJ - Alojamento e alimentação,TOCANTINS,9962340.811427847
703,2012,"PJ - Artes, cultura, esporte e recreação",TOCANTINS,1046892.5148894007
704,2012,PJ - Atividades administrativas e serviços complementares,TOCANTINS,10513063.343020745
705,2012,"PJ - Atividades financeiras, de seguros e serviços relacionados",TOCANTINS,328412.3204325255
706,2012,PJ - Atividades imobiliárias,TOCANTINS,1641183.4032179697
707,2012,"PJ - Atividades profissionais, científicas e técnicas",TOCANTINS,5984202.360292091
708,2012,PJ - Comércio; reparação de veículos automotores e motocicletas,TOCANTINS,195354046.41437045
709,2012,PJ - Construção,TOCANTINS,29571650.676781297
710,2012,PJ - Educação,TOCANTINS,3266744.067374968
711,2012,PJ - Eletricidade e gás,TOCANTINS,64862491.247817926
712,2012,PJ - Indústrias de transformação,TOCANTINS,53716403.72780879
713,2012,PJ - Indústrias extrativas,TOCANTINS,692821.8769465851
714,2012,PJ - Informação e comunicação,TOCANTINS,2310513.843561593
715,2012,PJ - Outras atividades de serviços,TOCANTINS,4015275.913596085
716,2012,PJ - Saúde humana e serviços sociais,TOCANTINS,2115869.932939569
717,2012,"PJ - Transporte, armazenagem e correio",TOCANTINS,16969556.30636913
718,2012,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",TOCANTINS,2127496.810691653
193,2013,"PJ - Administração pública, defesa e seguridade social",ACRE,0.0
194,2013,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",ACRE,995655.4168110957
195,2013,PJ - Alojamento e alimentação,ACRE,7071822.7783189
196,2013,"PJ - Artes, cultura, esporte e recreação",ACRE,1132966.1633399676
197,2013,PJ - Atividades administrativas e serviços complementares,ACRE,4544930.527422844
198,2013,"PJ - Atividades financeiras, de seguros e serviços relacionados",ACRE,162098.3490225013
199,2013,PJ - Atividades imobiliárias,ACRE,91923.6638359621
200,2013,"PJ - Atividades profissionais, científicas e técnicas",ACRE,1981078.8902629034
201,2013,PJ - Comércio; reparação de veículos automotores e motocicletas,ACRE,80837309.9043193
202,2013,PJ - Construção,ACRE,22862984.584961526
203,2013,PJ - Educação,ACRE,1262144.0146932928
204,2013,PJ - Eletricidade e gás,ACRE,0.0
205,2013,PJ - Indústrias de transformação,ACRE,35885796.17124923
206,2013,PJ - Indústrias extrativas,ACRE,613860.8186329341
207,2013,PJ - Informação e comunicação,ACRE,2215138.0024149334
208,2013,PJ - Outras atividades de serviços,ACRE,775172.6895247414
209,2013,PJ - Saúde humana e serviços sociais,ACRE,1915841.2634495597
210,2013,"PJ - Transporte, armazenagem e correio",ACRE,10794068.46289369
211,2013,"PJ - Água, esgoto, atividades de gestão de resíduos e descontaminação",ACRE,551019.197813161
212,2013,"PJ - Administração pública, defesa e seguridade social",ALAGOAS,149575.4419353442
213,2013,"PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura",ALAGOAS,8252084.055556537
214,2013,PJ - Alojamento e alimentação,ALAGOAS,13777639.59274629
215,2013,"PJ - Artes, cultura, esporte e recreação",ALAGOAS,2041753.297746873
